queue_id	queue_rank	source_round	source_version	policy_version	bucket	screen_id	external_screen_id	source_id	source_type	source_family_id	author	screen_name	experimental_setup	condition_name	cell_line	scope_unknown_count	metadata_completeness_count	full_gene_score_set_available	reason_codes
orcs:2.0.18:curation-queue:v2:709	996	19	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:709	709	30971826	pubmed	orcs:source-family:pubmed:30971826	Behan FM (2019)	19-PMID30971826	Timecourse		BB30-HNC	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:1310	997	19	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:1310	1310	32990596	pubmed	orcs:source-family:pubmed:32990596	Chai AWY (2020)	19-PMID32990596	Timecourse		HO-1-u-1	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:2287	998	19	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:2287	2287	36991492	pubmed	orcs:source-family:pubmed:36991492	Tuano NK (2023)	38-PMID36991492	Implantation to Mouse Model	Mutation: MAP2K1 (ETG5604) constitutively active form of MEK1 (MEKDD)	HMEC	2	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure|scope.pooled_format
orcs:2.0.18:curation-queue:v2:556	999	20	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:556	556	27260156	pubmed	orcs:source-family:pubmed:27260156	Aguirre AJ (2016)	20-PMID27260156	Timecourse		PANC-1	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:200	1000	20	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:200	200	29083409	pubmed	orcs:source-family:pubmed:29083409	Meyers RM (2017)	20-PMID29083409	Timecourse		U-87MG ATCC	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:658	1001	20	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:658	658	29526696	pubmed	orcs:source-family:pubmed:29526696	Tarumoto Y (2018)	20-PMID29526696	Timecourse		Hep-G2	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:2164	1002	20	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:2164	2164	29779948	pubmed	orcs:source-family:pubmed:29779948	Koren I (2018)	20-PMID29779948	Timecourse		HEK293T	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:710	1003	20	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:710	710	30971826	pubmed	orcs:source-family:pubmed:30971826	Behan FM (2019)	20-PMID30971826	Timecourse		SK-N-BE(2)-M17	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:1311	1004	20	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:1311	1311	32990596	pubmed	orcs:source-family:pubmed:32990596	Chai AWY (2020)	20-PMID32990596	Timecourse		HSC-2	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:2288	1005	20	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:2288	2288	36991492	pubmed	orcs:source-family:pubmed:36991492	Tuano NK (2023)	39-PMID36991492	Implantation to Mouse Model	Mutation: MAP2K1 (ETG5604) constitutively active form of MEK1 (MEKDD)	HMEC	2	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure|scope.pooled_format
orcs:2.0.18:curation-queue:v2:557	1006	21	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:557	557	27260156	pubmed	orcs:source-family:pubmed:27260156	Aguirre AJ (2016)	21-PMID27260156	Timecourse		Panc 03.27	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:201	1007	21	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:201	201	29083409	pubmed	orcs:source-family:pubmed:29083409	Meyers RM (2017)	21-PMID29083409	Timecourse		U-343MGa	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:659	1008	21	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:659	659	29526696	pubmed	orcs:source-family:pubmed:29526696	Tarumoto Y (2018)	21-PMID29526696	Timecourse		HuH-1	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:2165	1009	21	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:2165	2165	29779948	pubmed	orcs:source-family:pubmed:29779948	Koren I (2018)	21-PMID29779948	Timecourse		HEK293T	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:711	1010	21	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:711	711	30971826	pubmed	orcs:source-family:pubmed:30971826	Behan FM (2019)	21-PMID30971826	Timecourse		Becker	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:1312	1011	21	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:1312	1312	32990596	pubmed	orcs:source-family:pubmed:32990596	Chai AWY (2020)	21-PMID32990596	Timecourse		HSC-4	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:558	1012	22	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:558	558	27260156	pubmed	orcs:source-family:pubmed:27260156	Aguirre AJ (2016)	22-PMID27260156	Timecourse		Panc 08.13	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:202	1013	22	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:202	202	29083409	pubmed	orcs:source-family:pubmed:29083409	Meyers RM (2017)	22-PMID29083409	Timecourse		U2OS	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:660	1014	22	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:660	660	29526696	pubmed	orcs:source-family:pubmed:29526696	Tarumoto Y (2018)	22-PMID29526696	Timecourse		Hep 3B2.1-7	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:2166	1015	22	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:2166	2166	29779948	pubmed	orcs:source-family:pubmed:29779948	Koren I (2018)	22-PMID29779948	Timecourse		HEK293T	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:712	1016	22	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:712	712	30971826	pubmed	orcs:source-family:pubmed:30971826	Behan FM (2019)	22-PMID30971826	Timecourse		BHY	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:559	1017	23	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:559	559	27260156	pubmed	orcs:source-family:pubmed:27260156	Aguirre AJ (2016)	23-PMID27260156	Timecourse		PaTu 8902	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:203	1018	23	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:203	203	29083409	pubmed	orcs:source-family:pubmed:29083409	Meyers RM (2017)	23-PMID29083409	Timecourse		U-251MG	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:661	1019	23	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:661	661	29526696	pubmed	orcs:source-family:pubmed:29526696	Tarumoto Y (2018)	23-PMID29526696	Timecourse		SNU-449	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:2167	1020	23	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:2167	2167	29779948	pubmed	orcs:source-family:pubmed:29779948	Koren I (2018)	23-PMID29779948	Timecourse		HEK293T	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:713	1021	23	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:713	713	30971826	pubmed	orcs:source-family:pubmed:30971826	Behan FM (2019)	23-PMID30971826	Timecourse		BICR 10	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:560	1022	24	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:560	560	27260156	pubmed	orcs:source-family:pubmed:27260156	Aguirre AJ (2016)	24-PMID27260156	Timecourse		PaTu 8988s	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:204	1023	24	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:204	204	29083409	pubmed	orcs:source-family:pubmed:29083409	Meyers RM (2017)	24-PMID29083409	Timecourse		TUHR4TKB	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:662	1024	24	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:662	662	29526696	pubmed	orcs:source-family:pubmed:29526696	Tarumoto Y (2018)	24-PMID29526696	Timecourse		SNU-475	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:2168	1025	24	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:2168	2168	29779948	pubmed	orcs:source-family:pubmed:29779948	Koren I (2018)	24-PMID29779948	Timecourse		HEK293T	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:714	1026	24	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:714	714	30971826	pubmed	orcs:source-family:pubmed:30971826	Behan FM (2019)	24-PMID30971826	Timecourse		BICR 22	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:561	1027	25	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:561	561	27260156	pubmed	orcs:source-family:pubmed:27260156	Aguirre AJ (2016)	25-PMID27260156	Timecourse		PC-3	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:205	1028	25	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:205	205	29083409	pubmed	orcs:source-family:pubmed:29083409	Meyers RM (2017)	25-PMID29083409	Timecourse		TUHR10TKB	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:663	1029	25	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:663	663	29526696	pubmed	orcs:source-family:pubmed:29526696	Tarumoto Y (2018)	25-PMID29526696	Timecourse		SNU-387	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:715	1030	25	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:715	715	30971826	pubmed	orcs:source-family:pubmed:30971826	Behan FM (2019)	25-PMID30971826	Timecourse		BICR 78	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:562	1031	26	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:562	562	27260156	pubmed	orcs:source-family:pubmed:27260156	Aguirre AJ (2016)	26-PMID27260156	Timecourse		RD-ES	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:206	1032	26	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:206	206	29083409	pubmed	orcs:source-family:pubmed:29083409	Meyers RM (2017)	26-PMID29083409	Timecourse		THP-1	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:664	1033	26	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:664	664	29526696	pubmed	orcs:source-family:pubmed:29526696	Tarumoto Y (2018)	26-PMID29526696	Timecourse		SNU-423	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:716	1034	26	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:716	716	30971826	pubmed	orcs:source-family:pubmed:30971826	Behan FM (2019)	26-PMID30971826	Timecourse		BxPC-3	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:563	1035	27	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:563	563	27260156	pubmed	orcs:source-family:pubmed:27260156	Aguirre AJ (2016)	27-PMID27260156	Timecourse		SK-ES-1	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:207	1036	27	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:207	207	29083409	pubmed	orcs:source-family:pubmed:29083409	Meyers RM (2017)	27-PMID29083409	Timecourse		8-MG-BA	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:665	1037	27	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:665	665	29526696	pubmed	orcs:source-family:pubmed:29526696	Tarumoto Y (2018)	27-PMID29526696	Timecourse		MOLM-13	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
